Código;Código adicional;CONSULTAS Y ATENCION MEDICA;Valor fonasa;Grupo;tipo
1101003;4;Punción Lumbar c/s manometría c/s Queckensted;8.840;NEUROLOGIA Y NEUROCIRUGIA;
1101047;;Cateterismo selectivo de senos petrosos;13.290;NEUROLOGIA Y NEUROCIRUGIA;
1101048;;Neuromonitoreo intraoperatorio;24.960;NEUROLOGIA Y NEUROCIRUGIA;
1101005;;Electrocorticografía;27.590;NEUROLOGIA Y NEUROCIRUGIA;
1101007;;Estéreo-electroencefalografía (incluye uno o mas electrodos adicionales);37.150;NEUROLOGIA Y NEUROCIRUGIA;
1101008;;Monitoreo EEG invasivo con electrodos subdurales;16.760;NEUROLOGIA Y NEUROCIRUGIA;
1101040;;E.E.G. en vigilia, sueño y post-privación de sueño. Equipo de 8 canales;28.250;NEUROLOGIA Y NEUROCIRUGIA;
1101041;;EEG en vigilia, sueño y post-privación de sueño. Equipo de 16 o mas canales;29.530;NEUROLOGIA Y NEUROCIRUGIA;
1101042;;EEG digital 20 canales (con activaciones HV y FE) estándar o post privación de sueño de 20 a 30 minutos duración;25.470;NEUROLOGIA Y NEUROCIRUGIA;
1101043;;EEG digital 32 canales (con activaciones HV y FE) estándar o post privación de sueño de 20 a 30 minutos duración;38.170;NEUROLOGIA Y NEUROCIRUGIA;
1101046;;Electroencefalograma digital de 32 canales con mapeo (mapping), análisis estadístico de frecuencias y de eventos por áreas (incluye estímulos cognitivos);41.350;NEUROLOGIA Y NEUROCIRUGIA;
1101044;;Monitoreo E.E.G. continuo de 24 hrs.;49.730;NEUROLOGIA Y NEUROCIRUGIA;
1101050;;Polisomnografía basal hospitalizado;140.190;NEUROLOGIA Y NEUROCIRUGIA;
1101051;;Polisomnografía noche dividida;150.990;NEUROLOGIA Y NEUROCIRUGIA;
1101052;;Polisomnografía basal ambulatoria o domiciliaria;140.430;NEUROLOGIA Y NEUROCIRUGIA;
1101053;;Polisomnografía con titulación de CPAP y/o VMNI noche completa;161.570;NEUROLOGIA Y NEUROCIRUGIA;
1101009;;Electromiografía de fibra única;25.050;NEUROLOGIA Y NEUROCIRUGIA;
1101010;;Electromiografías cualquier región, por ej.: músculos faciales, faringe, paravertebrales, vejiga y periné, test  de miastenia (incluye el estudio clínico y muestreo suficientes para diagnosticar naturaleza del trastorno y estado evolutivo), c/u;15.340;NEUROLOGIA Y NEUROCIRUGIA;
1101011;;Potenciales evocados en corteza ( por ej.: auditivo, ocular o corporales), c/u;16.240;NEUROLOGIA Y NEUROCIRUGIA;
1101012;;Velocidad de conducción nerviosa (incluye reflejo H, onda F y otros);12.560;NEUROLOGIA Y NEUROCIRUGIA;
1101013;;Carótida-vertebral por cateterización de la subclavia, axilar, humeral o femoral. ;32.580;NEUROLOGIA Y NEUROCIRUGIA;
1101026;3;Bloqueo nervio periférico en punto motor;13.280;NEUROLOGIA Y NEUROCIRUGIA;
1101027;3;Bloqueo nervio troncular;17.640;NEUROLOGIA Y NEUROCIRUGIA;
1101028;;Infiltración o bloqueo de ramas del trigémino o del facial;9.330;NEUROLOGIA Y NEUROCIRUGIA;
1101029;;Infiltración o bloqueo del ganglio estrellado;9.330;NEUROLOGIA Y NEUROCIRUGIA;
1101030;;Infiltración o bloqueo epidural, cervical, lumbar o similares, cada sesión;14.060;NEUROLOGIA Y NEUROCIRUGIA;
1101031;3;Infiltración o bloqueo intercostales (cualquier número);13.280;NEUROLOGIA Y NEUROCIRUGIA;
1101032;;Rizotomía química por medio de inyección intratecal;26.530;NEUROLOGIA Y NEUROCIRUGIA;
1101033;3;Infiltración o bloqueo suboccipital u otros nervios cervicales;9.330;NEUROLOGIA Y NEUROCIRUGIA;
1101034;3;Alcoholización o fenolización de nervios periféricos: intramuscular;12.890;NEUROLOGIA Y NEUROCIRUGIA;
1101035;3;Alcoholización o fenolización de nervios periféricos: intratecal;22.270;NEUROLOGIA Y NEUROCIRUGIA;
1101036;3;Alcoholización o fenolización de nervios periféricos: troncular;18.140;NEUROLOGIA Y NEUROCIRUGIA;
1103001;7;Malformaciones vasculares del cuero cabelludo incluye aneurisma cirsoideo;210.620;NEUROLOGIA Y NEUROCIRUGIA;
1103002;7;Sinus pericrani, trat. quir.;210.620;NEUROLOGIA Y NEUROCIRUGIA;
1103003;9;Hundimiento simple, reparación de;262.800;NEUROLOGIA Y NEUROCIRUGIA;
1103004;10;Craneoplastía con autoinjerto;504.080;NEUROLOGIA Y NEUROCIRUGIA;
1103005;10;Craneoplastía con prótesis (no incluye el valor de la prótesis);286.540;NEUROLOGIA Y NEUROCIRUGIA;
1103006;10;Tumores de calota, extirp. de;286.930;NEUROLOGIA Y NEUROCIRUGIA;
1103007;9;Osteomielitis, limpieza quirúrgica;263.190;NEUROLOGIA Y NEUROCIRUGIA;
1103008;9;Craniectomías descompresivas;322.920;NEUROLOGIA Y NEUROCIRUGIA;
1103009;9;Reparación de fractura crecedora;442.850;NEUROLOGIA Y NEUROCIRUGIA;
1103010;9;Craneotomías lineales;526.190;NEUROLOGIA Y NEUROCIRUGIA;
1103011;12;Craniectomías c/s remodelación ósea;807.890;NEUROLOGIA Y NEUROCIRUGIA;
1103012;14;Honorarios del 1er. cirujano responsable y sus ayudantes;869.060;NEUROLOGIA Y NEUROCIRUGIA;
1103013;;Honorarios c/u de los otros 1ros. cirujanos y ayudantes;390.300;NEUROLOGIA Y NEUROCIRUGIA;
1103071;10;Retiro de material de osteosíntesis o distractores en cirugía de craneosinostosis;575.360;NEUROLOGIA Y NEUROCIRUGIA;
1103014;10;Hematoma o absceso extradural, vaciamiento de;491.460;NEUROLOGIA Y NEUROCIRUGIA;
1103015;10;Reparación de fístula de LCR;548.850;NEUROLOGIA Y NEUROCIRUGIA;
1103016;10;Hematoma, empiema o colección subdural, vaciamiento de;491.460;NEUROLOGIA Y NEUROCIRUGIA;
1103017;12;Quistes aracnoidales encefálicos, trat. quir. (suprasellares, temporales, cerebelosos, etc.);550.630;NEUROLOGIA Y NEUROCIRUGIA;
1103018;9;Ventriculostomía o instalación de derivativa ventricular externa o instalación de captor para medición de pic o punción biopsia o reservorio para administración de medicamentos;263.190;NEUROLOGIA Y NEUROCIRUGIA;
1103019;12;Absceso cerebral, trat. quir.;686.540;NEUROLOGIA Y NEUROCIRUGIA;
1103020;9;Tratamiento quirúrgico del traumatismo craneoencefálico  abierto o penetrante (herida a bala u otro elemento penetrante);434.350;NEUROLOGIA Y NEUROCIRUGIA;
1103021;10;Hundimiento expuesto, repar. de;346.600;NEUROLOGIA Y NEUROCIRUGIA;
1103022;12;Lobectomías por contusión cerebral;613.440;NEUROLOGIA Y NEUROCIRUGIA;
1103023;12;Hematoma intracerebral, vaciamiento de;578.970;NEUROLOGIA Y NEUROCIRUGIA;
1103024;12;De base de cráneo, resección de tumores y/o quistes y/o cavernoma;1.187.170;NEUROLOGIA Y NEUROCIRUGIA;
1103025;12;Intraorbitarios, resección de tumores y/o quistes y/o cavernoma ;1.187.170;NEUROLOGIA Y NEUROCIRUGIA;
1103026;12;Encefálicos y de hipófisis, resección de tumores y/o quistes y/o cavernoma;1.187.170;NEUROLOGIA Y NEUROCIRUGIA;
1103027;13;Aneurismas, malformaciones arteriovenosas encefálicas u orbitarias, fístulas durales;1.284.390;NEUROLOGIA Y NEUROCIRUGIA;
1103028;10;Fístula carótido cavernosa tratamiento endovascular;453.450;NEUROLOGIA Y NEUROCIRUGIA;
1103029;12;Fístula carótido cavernosa, trat. quir.;616.900;NEUROLOGIA Y NEUROCIRUGIA;
1103030;10;Revascularización intracraneana indirecta (endodurosinangiosis, multitrepanación, emás, etc);491.460;NEUROLOGIA Y NEUROCIRUGIA;
1103031;13;Anastomosis y revascularización cerebral extra-intracraneana (cirugía de carótida: ver Cirugía Vascular Periférica);920.970;NEUROLOGIA Y NEUROCIRUGIA;
1103032;11;Instalación de derivativas de LCR (no incluye valor de la válvula);406.810;NEUROLOGIA Y NEUROCIRUGIA;
1103132;11;Instalación de derivativas de LCR (incluye valor de la válvula);983.890;NEUROLOGIA Y NEUROCIRUGIA;
1103033;7;Revisión o exteriorización de derivativa;211.010;NEUROLOGIA Y NEUROCIRUGIA;
1103034;10;Ventriculocisternostomía;381.110;NEUROLOGIA Y NEUROCIRUGIA;
1103035;12;Fenestración, septostomía o coagulación plexos coroídeos (trat. endoscópico);448.000;NEUROLOGIA Y NEUROCIRUGIA;
1103036;12;Cirugía descompresiva de fosa posterior u occipito-vertebral en Malformación de Chiari y/o siringomielia;620.410;NEUROLOGIA Y NEUROCIRUGIA;
1103037;12;Meningo y meningoencefalocele occipital, repar. de;871.480;NEUROLOGIA Y NEUROCIRUGIA;
1103038;12;Cirugía descompresiva neurovascular;694.870;NEUROLOGIA Y NEUROCIRUGIA;
1103039;7;Neurotomías;250.680;NEUROLOGIA Y NEUROCIRUGIA;
1103040;7;Neurolisis o microcompresión percutánea;305.170;NEUROLOGIA Y NEUROCIRUGIA;
1103041;12;Cirugía de la epilepsia (cualquier técnica);620.410;NEUROLOGIA Y NEUROCIRUGIA;
1103042;12;Biopsia estereotáxica cerebral con marco de estereotaxia o neuronavegador;675.570;NEUROLOGIA Y NEUROCIRUGIA;
1103043;12;Termocoagulación de zonas cerebrales con radiofrecuencia o ultrasonido focalizado con técnica estereotáxica para el tratamiento de enfermedad de parkinson, temblor esencial, psicocirugía y otros;804.890;NEUROLOGIA Y NEUROCIRUGIA;
1103045;12;Implantación de estimuladores intracraneanos;585.860;NEUROLOGIA Y NEUROCIRUGIA;
1103076;10;Guía estereotáxica para realización de cirugía o procedimiento neuroquirúrgico intracranéano ;406.740;NEUROLOGIA Y NEUROCIRUGIA;
1103046;11;Instalación de estimuladores medulares;410.260;NEUROLOGIA Y NEUROCIRUGIA;
1103047;12;Disrafias espinales: meningocele, mielomeningocele, diastematomielia, lipoma, lipomeningocele, médula anclada, etc.;871.480;NEUROLOGIA Y NEUROCIRUGIA;
1103048;7;Infiltración facetaria columna y radicular;250.680;NEUROLOGIA Y NEUROCIRUGIA;
1103049;11;Hernia núcleo pulposo, estenorraquis, aracnoiditis, fibrosis perirradicular cervical, dorsal o lumbar, trat. quir.;749.050;NEUROLOGIA Y NEUROCIRUGIA;
1103050;11;Laminectomía descompresiva;575.770;NEUROLOGIA Y NEUROCIRUGIA;
1103069;11;Fijación de columna (cervical-dorsal-lumbar) cualquier vía abordaje, c/s osteosíntesis.;566.520;NEUROLOGIA Y NEUROCIRUGIA;
1103051;9;Heridas raquimedulares, trat. quir.;447.030;NEUROLOGIA Y NEUROCIRUGIA;
1103052;10;Tratamiento quirúrgico de tumor espinal extradural;491.460;NEUROLOGIA Y NEUROCIRUGIA;
1103053;12;Extirpación de tumor o quiste medular o intrarraquídeo;632.730;NEUROLOGIA Y NEUROCIRUGIA;
1103054;12;Malformación arteriovenosa o fístula dural medular, trat. quir.;718.230;NEUROLOGIA Y NEUROCIRUGIA;
1103055;7;Cordotomía percutánea;317.590;NEUROLOGIA Y NEUROCIRUGIA;
1103056;9;Mielotomía, DREZtomía;522.870;NEUROLOGIA Y NEUROCIRUGIA;
1103057;8;Rizotomía (cualquier técnica);410.490;NEUROLOGIA Y NEUROCIRUGIA;
1103072;12;Denervación facetaria o ramo medial columna;857.460;NEUROLOGIA Y NEUROCIRUGIA;
1103073;8;Artroplastia de columna ;869.320;NEUROLOGIA Y NEUROCIRUGIA;
1103074;12;Aseo quirúrgico de columna vertebral;535.370;NEUROLOGIA Y NEUROCIRUGIA;
1103075;10;Laminoplastía cervical;619.400;NEUROLOGIA Y NEUROCIRUGIA;
1103078;10;Cementación vertebral cervical, dorsal o lumbar hasta 3 niveles;825.430;NEUROLOGIA Y NEUROCIRUGIA;
1103079;10;Cementación vertebral cervical, dorsal o lumbar mas de 3 niveles;742.880;NEUROLOGIA Y NEUROCIRUGIA;
1103080;10;Fusión intersomatica cervical;811.220;NEUROLOGIA Y NEUROCIRUGIA;
1103081;10;Fusión intersomática dorsal y lumbar corta;856.280;NEUROLOGIA Y NEUROCIRUGIA;
1103082;8;Fusión intersomática dorsal y lumbar larga;901.340;NEUROLOGIA Y NEUROCIRUGIA;
1103058;7;Tumor de nervio periférico, extirp. de;218.330;NEUROLOGIA Y NEUROCIRUGIA;
1103059;10;Reparación de plexos c/s neurotización con técnica microquirúrgica o injertos interfasciculares;601.710;NEUROLOGIA Y NEUROCIRUGIA;
1103060;10;Sección de nervio, reparación con injerto;374.180;NEUROLOGIA Y NEUROCIRUGIA;
1103061;8;Sección de nervio, reparación sin injerto;291.630;NEUROLOGIA Y NEUROCIRUGIA;
1103068;7;Neurectomía, cualquier localización, cada zona quirúrgica;205.270;NEUROLOGIA Y NEUROCIRUGIA;
1103062;10;Neurolisis con técnica microquirúrgica;374.180;NEUROLOGIA Y NEUROCIRUGIA;
1103063;6;Neurolisis externa;201.730;NEUROLOGIA Y NEUROCIRUGIA;
1103064;8;Síndrome del escaleno, trat. quir.;282.630;NEUROLOGIA Y NEUROCIRUGIA;
1103065;8;Síndrome de costilla cervical, trat. quir.;414.360;NEUROLOGIA Y NEUROCIRUGIA;
1103066;7;Liberación quirúrgica de nervio periférico extracraneano (trat. quir. del Síndrome del Túnel Carpiano, tarso u otro);218.330;NEUROLOGIA Y NEUROCIRUGIA;
1103067;7;Liberación de nervio cubital a nivel del codo, cualquier técnica;243.120;NEUROLOGIA Y NEUROCIRUGIA;
1103070;10;Biopsia de nervio periférico;265.250;NEUROLOGIA Y NEUROCIRUGIA;
1103077;10;Neurotomía periférica selectiva para tratamiento de espasticidad;868.590;NEUROLOGIA Y NEUROCIRUGIA;
1103083;4;Liberación quirúrgica de nervio periférico  en el Síndrome del Túnel Carpiano téc. WALANT (anestesia local sin torniquete);218.330;NEUROLOGIA Y NEUROCIRUGIA;
1201044;;Tomografía coherencia óptica, c/ ojo ;58.110;OFTALMOLOGÍA;
1201001;;Campimetría de proyección, unilateral (proc.aut.);6.020;OFTALMOLOGÍA;
1201042;;Campimetría computarizada, unilateral ;17.050;OFTALMOLOGÍA;
1201002;;Coordimetría, test de Hess u otro, unilateral;3.270;OFTALMOLOGÍA;
1201003;;Cuantificación de lagrimación (test de Schirmer), uni o bilateral;2.250;OFTALMOLOGÍA;
1201004;;Curva de tensión aplanática (por cada día), unilateral;5.610;OFTALMOLOGÍA;
1201005;;Diploscopia cuantitativa, bilateral;3.270;OFTALMOLOGÍA;
1201006;;Electromiografía músculos oculares adultos, unilateral;14.840;OFTALMOLOGÍA;
1201007;;Electromiografía músculos oculares niños, unilateral;14.840;OFTALMOLOGÍA;
1201008;;Electrooculografía, bilateral;11.110;OFTALMOLOGÍA;
1201009;;Exploración sensoriomotora: estrabismo, estudio completo, bilateral;12.980;OFTALMOLOGÍA;
1201010;;Perimetría de Goldman o perimetría cinética, unilateral;11.110;OFTALMOLOGÍA;
1201011;;Pruebas de provocación para glaucoma (prueba de oscuridad u otras), uni o bilateral;6.970;OFTALMOLOGÍA;
1201012;;Retinografía, bilateral;8.350;OFTALMOLOGÍA;
1201014;;Tonometría aplanática unilateral;1.890;OFTALMOLOGÍA;
1201015;;Tratamiento ortóptico y/o pleóptico (por sesión), bilateral;4.200;OFTALMOLOGÍA;
1201027;;Examen Optométrico c/s Prescripción de Lentes;12.520;OFTALMOLOGÍA;
1201016;2;Angiografía de retina o de iris, (con fluoresceína o sim.), unilateral;14.590;OFTALMOLOGÍA;
1201017;2;Angioscopia retinal y/o iris (con fluoresceína o similar), unilateral (proc.aut.);3.680;OFTALMOLOGÍA;
1201018;2;Electrorretinografía, unilateral;11.340;OFTALMOLOGÍA;
1201019;1;Exploración vitreorretinal, ambos ojos;6.770;OFTALMOLOGÍA;
1201020;1;Ecobiometría con cálculo de lente intraocular, bilateral;23.290;OFTALMOLOGÍA;
1201023;;Potencial visual evocado en adultos, bilateral;14.840;OFTALMOLOGÍA;
1201024;;Potencial visual evocado en niños, bilateral;16.760;OFTALMOLOGÍA;
1201043;;Topografía corneal computarizada, unilateral;27.590;OFTALMOLOGÍA;
1201029;2;Cuerpo extraño conjuntival y/o corneal en adultos;8.820;OFTALMOLOGÍA;
1201030;3;Cuerpo extraño conjuntival y/o corneal en niños;13.280;OFTALMOLOGÍA;
1201031;3;Vía lagrimal, cateterismo o sondaje en adultos;13.280;OFTALMOLOGÍA;
1201032;;Vía lagrimal, cateterismo o sondaje en lactantes;22.070;OFTALMOLOGÍA;
1201033;;Vía lagrimal, cateterismo o sondaje en niños;17.590;OFTALMOLOGÍA;
1201034;2;Tocación corneal c/yodo y/o éter u otros, en niños o adultos;6.320;OFTALMOLOGÍA;
1201035;2;Criocoagulación conjuntival, corneal o palpebral en adultos;13.280;OFTALMOLOGÍA;
1201036;2;Criocoagulación conjuntival, corneal o palpebral en niños;14.740;OFTALMOLOGÍA;
1201037;3;Glaucoma, ciclodiatermia y/o ciclocrioterapia;49.090;OFTALMOLOGÍA;
1201038;;Inyección retrobulbar;8.820;OFTALMOLOGÍA;
1201039;3;Pestañas, extirp. por electrocoagulación (cualquier número);14.740;OFTALMOLOGÍA;
1201040;3;"Puntos lagrimales; electrotermocoagulación";13.280;OFTALMOLOGÍA;
1201041;3;Sondaje vía lagrimal en niños (bajo anestesia general);99.010;OFTALMOLOGÍA;
1201045;;Paquimetría;27.930;OFTALMOLOGÍA;
1202001;2;Intubación vía lagrimal;46.460;OFTALMOLOGÍA;
1202002;4;Puntos lagrimales, plastía de;41.420;OFTALMOLOGÍA;
1202003;4;Reconstitución de canalículos;96.490;OFTALMOLOGÍA;
1202004;2;Absceso, vaciamiento y/o drenaje de saco y/o glándula lagrimal;21.910;OFTALMOLOGÍA;
1202005;4;Dacriocistorrinostomía;127.870;OFTALMOLOGÍA;
1202006;3;Extirpación de saco y/o glándula lagrimal;57.750;OFTALMOLOGÍA;
1202007;6;Reconstitución vía lagrimal en ausencia del saco;183.250;OFTALMOLOGÍA;
1202008;6;Extirpación total o parcial de la glándula lagrimal ;180.440;OFTALMOLOGÍA;
1202009;6;Tumor maligno  del saco, trat. quir. completo;145.730;OFTALMOLOGÍA;
1202010;2;Absceso, trat. quir. párpado o ceja;21.910;OFTALMOLOGÍA;
1202011;3;Biopsia de párpado y/o anexos (proc. aut.);30.200;OFTALMOLOGÍA;
1202012;3;Blefarochalasis, plastía de;56.510;OFTALMOLOGÍA;
1202013;5;Blefarofimosis, plastía de;116.050;OFTALMOLOGÍA;
1202014;3;Blefarorrafia con blefarotomía posterior;34.510;OFTALMOLOGÍA;
1202015;3;Cantoplastía;45.470;OFTALMOLOGÍA;
1202016;3;Chalazión y otros tumores benignos (uno o más, unilateral), trat. quir. completo;37.360;OFTALMOLOGÍA;
1202017;5;Coloboma, plastía de;121.880;OFTALMOLOGÍA;
1202018;4;Ectropión, plastía de;73.660;OFTALMOLOGÍA;
1202019;4;Entropión, plastía de;73.660;OFTALMOLOGÍA;
1202020;4;Epicanto, plastía de;73.660;OFTALMOLOGÍA;
1202021;5;Ptosis, trat. quir.;117.380;OFTALMOLOGÍA;
1202022;3;Quiste dermoide de la cola de la ceja, resec. plástica;38.190;OFTALMOLOGÍA;
1202023;5;Tumor maligno de párpado o ceja, trat. quir. completo;104.280;OFTALMOLOGÍA;
1202024;3;Xantelasma, trat. quir.;31.260;OFTALMOLOGÍA;
1202071;3;Herida o dehiscencia de sutura de párpado, reparación;44.080;OFTALMOLOGÍA;
1202080;6;Tratamiento quirúrgico ptosis de la ceja;137.740;OFTALMOLOGÍA;
1202025;4;Herida o dehiscencia de la conjuntiva, sutura de (proc. aut.);63.380;OFTALMOLOGÍA;
1202026;4;Pterigión y/o pseudopterigión o su recidiva, extirpación;72.800;OFTALMOLOGÍA;
1202027;5;Simbléfaron, resección de adherencias y plastía de;71.670;OFTALMOLOGÍA;
1202028;4;Extirpación de tumor benigno de la conjuntiva;44.240;OFTALMOLOGÍA;
1202029;4;Absceso orbitario, trat. quir.;42.190;OFTALMOLOGÍA;
1202030;7;Corrección de cavidad anoftálmica trat. completo;188.150;OFTALMOLOGÍA;
1202031;8;Cuerpo extraño orbitario (con orbitotomía);209.610;OFTALMOLOGÍA;
1202032;11;Exanteración orbitaria o tumor orbitario, trat. quirúrgico completo;393.760;OFTALMOLOGÍA;
1202033;6;Orbitotomía anterior;90.660;OFTALMOLOGÍA;
1202034;5;Orbitotomía lateral descompresiva;133.630;OFTALMOLOGÍA;
1202072;6;**Reconstrucción de paredes orbitarias;124.730;OFTALMOLOGÍA;
1202035;5;Biopsia de globo ocular (proc. aut.);67.600;OFTALMOLOGÍA;
1202036;7;Enucleación o implante de prótesis ocular (proc. aut.);157.530;OFTALMOLOGÍA;
1202037;8;Enucleación con implante;213.680;OFTALMOLOGÍA;
1202038;7;Tratamiento quirúrgico completo del estrabismo unilateral o bilateral;220.750;OFTALMOLOGÍA;
1202039;7;Exanteración ocular (proc. aut.);157.530;OFTALMOLOGÍA;
1202040;5;Sutura de lesión traumática de globo o musculos oculares (proc. aut.);80.630;OFTALMOLOGÍA;
