Código;"Código adicional";"CONSULTAS Y ATENCION MEDICA";"Valor fonasa";Grupo;tipo
908103;;"Telerehabilitación: Sesión de psicoterapia de pareja (con ambos miembros)";14750;"PSIQUIATRIA Y SALUD MENTAL";"TELEREHABILITACIÓN: PSICOLOGÍA"
1101004;;"E.E.G. de 16 o más canales (incluye el cód. 11-01-006)";20850;"NEUROLOGIA Y NEUROCIRUGIA";
1101006;;"Electroencefalograma (E.E.G.) standard y/o activado ""sin privación de sueño"" (incluye mono y bipolar";16680;"NEUROLOGIA Y NEUROCIRUGIA";
1101113;;"Angiografía cerebral digital por cateterización (incluye proc. radiológico, medio de contraste e ins";565430;"NEUROLOGIA Y NEUROCIRUGIA";
1101140;;"Esclerosis Múltiple Remitente Recurrente, Tratamiento médico farmacológico Anual (incluye inmunomodu";12691390;"NEUROLOGIA Y NEUROCIRUGIA";
1101141;;"Esclerosis Múltiple Remitente Recurrente, Tratamiento rehabilitación";325790;"NEUROLOGIA Y NEUROCIRUGIA";
1101142;;"Esclerosis Múltiple Remitente Recurrente, Tratamiento Brote";1485600;"NEUROLOGIA Y NEUROCIRUGIA";
1101001;1;"Rellenado de bombas de administración de fármacos en LCR";13290;"NEUROLOGIA Y NEUROCIRUGIA";
1101002;4;"Punción Subdural";12560;"NEUROLOGIA Y NEUROCIRUGIA";
1101003;4;"Punción Lumbar c/s manometría c/s Queckensted";8840;"NEUROLOGIA Y NEUROCIRUGIA";
1101047;;"Cateterismo selectivo de senos petrosos";13290;"NEUROLOGIA Y NEUROCIRUGIA";
1101048;;"Neuromonitoreo intraoperatorio";24960;"NEUROLOGIA Y NEUROCIRUGIA";
1101005;;Electrocorticografía;27590;"NEUROLOGIA Y NEUROCIRUGIA";
1101007;;"Estéreo-electroencefalografía (incluye uno o mas electrodos adicionales)";37150;"NEUROLOGIA Y NEUROCIRUGIA";
1101008;;"Monitoreo EEG invasivo con electrodos subdurales";16760;"NEUROLOGIA Y NEUROCIRUGIA";
1101040;;"E.E.G. en vigilia, sueño y post-privación de sueño. Equipo de 8 canales";28250;"NEUROLOGIA Y NEUROCIRUGIA";
1101041;;"EEG en vigilia, sueño y post-privación de sueño. Equipo de 16 o mas canales";29530;"NEUROLOGIA Y NEUROCIRUGIA";
1101042;;"EEG digital 20 canales (con activaciones HV y FE) estándar o post privación de sueño de 20 a 30 minu";25470;"NEUROLOGIA Y NEUROCIRUGIA";
1101043;;"EEG digital 32 canales (con activaciones HV y FE) estándar o post privación de sueño de 20 a 30 minu";38170;"NEUROLOGIA Y NEUROCIRUGIA";
1101046;;"Electroencefalograma digital de 32 canales con mapeo (mapping), análisis estadístico de frecuencias ";41350;"NEUROLOGIA Y NEUROCIRUGIA";
1101044;;"Monitoreo E.E.G. continuo de 24 hrs.";49730;"NEUROLOGIA Y NEUROCIRUGIA";
1101050;;"Polisomnografía basal hospitalizado";140190;"NEUROLOGIA Y NEUROCIRUGIA";
1101051;;"Polisomnografía noche dividida";150990;"NEUROLOGIA Y NEUROCIRUGIA";
1101052;;"Polisomnografía basal ambulatoria o domiciliaria";140430;"NEUROLOGIA Y NEUROCIRUGIA";
1101053;;"Polisomnografía con titulación de CPAP y/o VMNI noche completa";161570;"NEUROLOGIA Y NEUROCIRUGIA";
1101009;;"Electromiografía de fibra única";25050;"NEUROLOGIA Y NEUROCIRUGIA";
1101010;;"Electromiografías cualquier región, por ej.: músculos faciales, faringe, paravertebrales, vejiga y p";15340;"NEUROLOGIA Y NEUROCIRUGIA";
1101011;;"Potenciales evocados en corteza ( por ej.: auditivo, ocular o corporales), c/u";16240;"NEUROLOGIA Y NEUROCIRUGIA";
1101012;;"Velocidad de conducción nerviosa (incluye reflejo H, onda F y otros)";12560;"NEUROLOGIA Y NEUROCIRUGIA";
1101013;;"Carótida-vertebral por cateterización de la subclavia, axilar, humeral o femoral.";32580;"NEUROLOGIA Y NEUROCIRUGIA";
1101026;3;"Bloqueo nervio periférico en punto motor";13280;"NEUROLOGIA Y NEUROCIRUGIA";
1101027;3;"Bloqueo nervio troncular";17640;"NEUROLOGIA Y NEUROCIRUGIA";
1101028;;"Infiltración o bloqueo de ramas del trigémino o del facial";9330;"NEUROLOGIA Y NEUROCIRUGIA";
1101029;;"Infiltración o bloqueo del ganglio estrellado";9330;"NEUROLOGIA Y NEUROCIRUGIA";
1101030;;"Infiltración o bloqueo epidural, cervical, lumbar o similares, cada sesión";14060;"NEUROLOGIA Y NEUROCIRUGIA";
1101031;3;"Infiltración o bloqueo intercostales (cualquier número)";13280;"NEUROLOGIA Y NEUROCIRUGIA";
1101032;;"Rizotomía química por medio de inyección intratecal";26530;"NEUROLOGIA Y NEUROCIRUGIA";
1101033;3;"Infiltración o bloqueo suboccipital u otros nervios cervicales";9330;"NEUROLOGIA Y NEUROCIRUGIA";
1101034;3;"Alcoholización o fenolización de nervios periféricos: intramuscular";12890;"NEUROLOGIA Y NEUROCIRUGIA";
1101035;3;"Alcoholización o fenolización de nervios periféricos: intratecal";22270;"NEUROLOGIA Y NEUROCIRUGIA";
1101036;3;"Alcoholización o fenolización de nervios periféricos: troncular";18140;"NEUROLOGIA Y NEUROCIRUGIA";
1103001;7;"Malformaciones vasculares del cuero cabelludo incluye aneurisma cirsoideo";210620;"NEUROLOGIA Y NEUROCIRUGIA";
1103002;7;"Sinus pericrani, trat. quir.";210620;"NEUROLOGIA Y NEUROCIRUGIA";
1103003;9;"Hundimiento simple, reparación de";262800;"NEUROLOGIA Y NEUROCIRUGIA";
1103004;10;"Craneoplastía con autoinjerto";504080;"NEUROLOGIA Y NEUROCIRUGIA";
1103005;10;"Craneoplastía con prótesis (no incluye el valor de la prótesis)";286540;"NEUROLOGIA Y NEUROCIRUGIA";
1103006;10;"Tumores de calota, extirp. de";286930;"NEUROLOGIA Y NEUROCIRUGIA";
1103007;9;"Osteomielitis, limpieza quirúrgica";263190;"NEUROLOGIA Y NEUROCIRUGIA";
1103008;9;"Craniectomías descompresivas";322920;"NEUROLOGIA Y NEUROCIRUGIA";
1103009;9;"Reparación de fractura crecedora";442850;"NEUROLOGIA Y NEUROCIRUGIA";
1103010;9;"Craneotomías lineales";526190;"NEUROLOGIA Y NEUROCIRUGIA";
1103011;12;"Craniectomías c/s remodelación ósea";807890;"NEUROLOGIA Y NEUROCIRUGIA";
1103012;14;"Honorarios del 1er. cirujano responsable y sus ayudantes";869060;"NEUROLOGIA Y NEUROCIRUGIA";
1103013;;"Honorarios c/u de los otros 1ros. cirujanos y ayudantes";390300;"NEUROLOGIA Y NEUROCIRUGIA";
1103071;10;"Retiro de material de osteosíntesis o distractores en cirugía de craneosinostosis";575360;"NEUROLOGIA Y NEUROCIRUGIA";
1103014;10;"Hematoma o absceso extradural, vaciamiento de";491460;"NEUROLOGIA Y NEUROCIRUGIA";
1103015;10;"Reparación de fístula de LCR";548850;"NEUROLOGIA Y NEUROCIRUGIA";
1103016;10;"Hematoma, empiema o colección subdural, vaciamiento de";491460;"NEUROLOGIA Y NEUROCIRUGIA";
1103017;12;"Quistes aracnoidales encefálicos, trat. quir. (suprasellares, temporales, cerebelosos, etc.)";550630;"NEUROLOGIA Y NEUROCIRUGIA";
1103018;9;"Ventriculostomía o instalación de derivativa ventricular externa o instalación de captor para medici";263190;"NEUROLOGIA Y NEUROCIRUGIA";
1103019;12;"Absceso cerebral, trat. quir.";686540;"NEUROLOGIA Y NEUROCIRUGIA";
1103020;9;"Tratamiento quirúrgico del traumatismo craneoencefálico abierto o penetrante (herida a bala u otro e";434350;"NEUROLOGIA Y NEUROCIRUGIA";
1103021;10;"Hundimiento expuesto, repar. de";346600;"NEUROLOGIA Y NEUROCIRUGIA";
1103022;12;"Lobectomías por contusión cerebral";613440;"NEUROLOGIA Y NEUROCIRUGIA";
1103023;12;"Hematoma intracerebral, vaciamiento de";578970;"NEUROLOGIA Y NEUROCIRUGIA";
1103024;12;"De base de cráneo, resección de tumores y/o quistes y/o cavernoma";1187170;"NEUROLOGIA Y NEUROCIRUGIA";
1103025;12;"Intraorbitarios, resección de tumores y/o quistes y/o cavernoma";1187170;"NEUROLOGIA Y NEUROCIRUGIA";
1103026;12;"Encefálicos y de hipófisis, resección de tumores y/o quistes y/o cavernoma";1187170;"NEUROLOGIA Y NEUROCIRUGIA";
1103027;13;"Aneurismas, malformaciones arteriovenosas encefálicas u orbitarias, fístulas durales";1284390;"NEUROLOGIA Y NEUROCIRUGIA";
1103028;10;"Fístula carótido cavernosa tratamiento endovascular";453450;"NEUROLOGIA Y NEUROCIRUGIA";
1103029;12;"Fístula carótido cavernosa, trat. quir.";616900;"NEUROLOGIA Y NEUROCIRUGIA";
1103030;10;"Revascularización intracraneana indirecta (endodurosinangiosis, multitrepanación, emás, etc)";491460;"NEUROLOGIA Y NEUROCIRUGIA";
1103031;13;"Anastomosis y revascularización cerebral extra-intracraneana (cirugía de carótida: ver Cirugía Vascu";920970;"NEUROLOGIA Y NEUROCIRUGIA";
1103032;11;"Instalación de derivativas de LCR (no incluye valor de la válvula)";406810;"NEUROLOGIA Y NEUROCIRUGIA";
1103132;11;"Instalación de derivativas de LCR (incluye valor de la válvula)";983890;"NEUROLOGIA Y NEUROCIRUGIA";
1103033;7;"Revisión o exteriorización de derivativa";211010;"NEUROLOGIA Y NEUROCIRUGIA";
1103034;10;Ventriculocisternostomía;381110;"NEUROLOGIA Y NEUROCIRUGIA";
1103035;12;"Fenestración, septostomía o coagulación plexos coroídeos (trat. endoscópico)";448000;"NEUROLOGIA Y NEUROCIRUGIA";
1103036;12;"Cirugía descompresiva de fosa posterior u occipito-vertebral en Malformación de Chiari y/o siringomi";620410;"NEUROLOGIA Y NEUROCIRUGIA";
1103037;12;"Meningo y meningoencefalocele occipital, repar. de";871480;"NEUROLOGIA Y NEUROCIRUGIA";
1103038;12;"Cirugía descompresiva neurovascular";694870;"NEUROLOGIA Y NEUROCIRUGIA";
1103039;7;Neurotomías;250680;"NEUROLOGIA Y NEUROCIRUGIA";
1103040;7;"Neurolisis o microcompresión percutánea";305170;"NEUROLOGIA Y NEUROCIRUGIA";
1103041;12;"Cirugía de la epilepsia (cualquier técnica)";620410;"NEUROLOGIA Y NEUROCIRUGIA";
1103042;12;"Biopsia estereotáxica cerebral con marco de estereotaxia o neuronavegador";675570;"NEUROLOGIA Y NEUROCIRUGIA";
1103043;12;"Termocoagulación de zonas cerebrales con radiofrecuencia o ultrasonido focalizado con técnica estere";804890;"NEUROLOGIA Y NEUROCIRUGIA";
1103045;12;"Implantación de estimuladores intracraneanos";585860;"NEUROLOGIA Y NEUROCIRUGIA";
1103076;10;"Guía estereotáxica para realización de cirugía o procedimiento neuroquirúrgico intracranéano";406740;"NEUROLOGIA Y NEUROCIRUGIA";
1103046;11;"Instalación de estimuladores medulares";410260;"NEUROLOGIA Y NEUROCIRUGIA";
1103047;12;"Disrafias espinales: meningocele, mielomeningocele, diastematomielia, lipoma, lipomeningocele, médul";871480;"NEUROLOGIA Y NEUROCIRUGIA";
1103048;7;"Infiltración facetaria columna y radicular";250680;"NEUROLOGIA Y NEUROCIRUGIA";
1103049;11;"Hernia núcleo pulposo, estenorraquis, aracnoiditis, fibrosis perirradicular cervical, dorsal o lumba";749050;"NEUROLOGIA Y NEUROCIRUGIA";
1103050;11;"Laminectomía descompresiva";575770;"NEUROLOGIA Y NEUROCIRUGIA";
1103069;11;"Fijación de columna (cervical-dorsal-lumbar) cualquier vía abordaje, c/s osteosíntesis.";566520;"NEUROLOGIA Y NEUROCIRUGIA";
1103051;9;"Heridas raquimedulares, trat. quir.";447030;"NEUROLOGIA Y NEUROCIRUGIA";
1103052;10;"Tratamiento quirúrgico de tumor espinal extradural";491460;"NEUROLOGIA Y NEUROCIRUGIA";
1103053;12;"Extirpación de tumor o quiste medular o intrarraquídeo";632730;"NEUROLOGIA Y NEUROCIRUGIA";
1103054;12;"Malformación arteriovenosa o fístula dural medular, trat. quir.";718230;"NEUROLOGIA Y NEUROCIRUGIA";
1103055;7;"Cordotomía percutánea";317590;"NEUROLOGIA Y NEUROCIRUGIA";
1103056;9;"Mielotomía, DREZtomía";522870;"NEUROLOGIA Y NEUROCIRUGIA";
1103057;8;"Rizotomía (cualquier técnica)";410490;"NEUROLOGIA Y NEUROCIRUGIA";
1103072;12;"Denervación facetaria o ramo medial columna";857460;"NEUROLOGIA Y NEUROCIRUGIA";
1103073;8;"Artroplastia de columna";869320;"NEUROLOGIA Y NEUROCIRUGIA";
1103074;12;"Aseo quirúrgico de columna vertebral";535370;"NEUROLOGIA Y NEUROCIRUGIA";
1103075;10;"Laminoplastía cervical";619400;"NEUROLOGIA Y NEUROCIRUGIA";
1103078;10;"Cementación vertebral cervical, dorsal o lumbar hasta 3 niveles";825430;"NEUROLOGIA Y NEUROCIRUGIA";
1103079;10;"Cementación vertebral cervical, dorsal o lumbar mas de 3 niveles";742880;"NEUROLOGIA Y NEUROCIRUGIA";
1103080;10;"Fusión intersomatica cervical";811220;"NEUROLOGIA Y NEUROCIRUGIA";
1103081;10;"Fusión intersomática dorsal y lumbar corta";856280;"NEUROLOGIA Y NEUROCIRUGIA";
1103082;8;"Fusión intersomática dorsal y lumbar larga";901340;"NEUROLOGIA Y NEUROCIRUGIA";
1103058;7;"Tumor de nervio periférico, extirp. de";218330;"NEUROLOGIA Y NEUROCIRUGIA";
1103059;10;"Reparación de plexos c/s neurotización con técnica microquirúrgica o injertos interfasciculares";601710;"NEUROLOGIA Y NEUROCIRUGIA";
1103060;10;"Sección de nervio, reparación con injerto";374180;"NEUROLOGIA Y NEUROCIRUGIA";
1103061;8;"Sección de nervio, reparación sin injerto";291630;"NEUROLOGIA Y NEUROCIRUGIA";
1103068;7;"Neurectomía, cualquier localización, cada zona quirúrgica";205270;"NEUROLOGIA Y NEUROCIRUGIA";
1103062;10;"Neurolisis con técnica microquirúrgica";374180;"NEUROLOGIA Y NEUROCIRUGIA";
1103063;6;"Neurolisis externa";201730;"NEUROLOGIA Y NEUROCIRUGIA";
1103064;8;"Síndrome del escaleno, trat. quir.";282630;"NEUROLOGIA Y NEUROCIRUGIA";
1103065;8;"Síndrome de costilla cervical, trat. quir.";414360;"NEUROLOGIA Y NEUROCIRUGIA";
1103066;7;"Liberación quirúrgica de nervio periférico extracraneano (trat. quir. del Síndrome del Túnel Carpian";218330;"NEUROLOGIA Y NEUROCIRUGIA";
1103067;7;"Liberación de nervio cubital a nivel del codo, cualquier técnica";243120;"NEUROLOGIA Y NEUROCIRUGIA";
1103070;10;"Biopsia de nervio periférico";265250;"NEUROLOGIA Y NEUROCIRUGIA";
1103077;10;"Neurotomía periférica selectiva para tratamiento de espasticidad";868590;"NEUROLOGIA Y NEUROCIRUGIA";
1103083;4;"Liberación quirúrgica de nervio periférico en el Síndrome del Túnel Carpiano téc. WALANT (anestesia ";218330;"NEUROLOGIA Y NEUROCIRUGIA";
1201044;;"Tomografía coherencia óptica, c/ ojo";58110;OFTALMOLOGÍA;
1201001;;"Campimetría de proyección, unilateral (proc.aut.)";6020;OFTALMOLOGÍA;
1201042;;"Campimetría computarizada, unilateral";17050;OFTALMOLOGÍA;
1201002;;"Coordimetría, test de Hess u otro, unilateral";3270;OFTALMOLOGÍA;
1201003;;"Cuantificación de lagrimación (test de Schirmer), uni o bilateral";2250;OFTALMOLOGÍA;
1201004;;"Curva de tensión aplanática (por cada día), unilateral";5610;OFTALMOLOGÍA;
1201005;;"Diploscopia cuantitativa, bilateral";3270;OFTALMOLOGÍA;
1201006;;"Electromiografía músculos oculares adultos, unilateral";14840;OFTALMOLOGÍA;
1201007;;"Electromiografía músculos oculares niños, unilateral";14840;OFTALMOLOGÍA;
1201008;;"Electrooculografía, bilateral";11110;OFTALMOLOGÍA;
1201009;;"Exploración sensoriomotora: estrabismo, estudio completo, bilateral";12980;OFTALMOLOGÍA;
1201010;;"Perimetría de Goldman o perimetría cinética, unilateral";11110;OFTALMOLOGÍA;
1201011;;"Pruebas de provocación para glaucoma (prueba de oscuridad u otras), uni o bilateral";6970;OFTALMOLOGÍA;
1201012;;"Retinografía, bilateral";8350;OFTALMOLOGÍA;
1201014;;"Tonometría aplanática unilateral";1890;OFTALMOLOGÍA;
1201015;;"Tratamiento ortóptico y/o pleóptico (por sesión), bilateral";4200;OFTALMOLOGÍA;
1201027;;"Examen Optométrico c/s Prescripción de Lentes";12520;OFTALMOLOGÍA;
1201016;2;"Angiografía de retina o de iris, (con fluoresceína o sim.), unilateral";14590;OFTALMOLOGÍA;
1201017;2;"Angioscopia retinal y/o iris (con fluoresceína o similar), unilateral (proc.aut.)";3680;OFTALMOLOGÍA;
1201018;2;"Electrorretinografía, unilateral";11340;OFTALMOLOGÍA;
1201019;1;"Exploración vitreorretinal, ambos ojos";6770;OFTALMOLOGÍA;
1201020;1;"Ecobiometría con cálculo de lente intraocular, bilateral";23290;OFTALMOLOGÍA;
1201023;;"Potencial visual evocado en adultos, bilateral";14840;OFTALMOLOGÍA;
1201024;;"Potencial visual evocado en niños, bilateral";16760;OFTALMOLOGÍA;
1201043;;"Topografía corneal computarizada, unilateral";27590;OFTALMOLOGÍA;
1201029;2;"Cuerpo extraño conjuntival y/o corneal en adultos";8820;OFTALMOLOGÍA;
1201030;3;"Cuerpo extraño conjuntival y/o corneal en niños";13280;OFTALMOLOGÍA;
1201031;3;"Vía lagrimal, cateterismo o sondaje en adultos";13280;OFTALMOLOGÍA;
1201032;;"Vía lagrimal, cateterismo o sondaje en lactantes";22070;OFTALMOLOGÍA;
1201033;;"Vía lagrimal, cateterismo o sondaje en niños";17590;OFTALMOLOGÍA;
1201034;2;"Tocación corneal c/yodo y/o éter u otros, en niños o adultos";6320;OFTALMOLOGÍA;
1201035;2;"Criocoagulación conjuntival, corneal o palpebral en adultos";13280;OFTALMOLOGÍA;
1201036;2;"Criocoagulación conjuntival, corneal o palpebral en niños";14740;OFTALMOLOGÍA;
1201037;3;"Glaucoma, ciclodiatermia y/o ciclocrioterapia";49090;OFTALMOLOGÍA;
1201038;;"Inyección retrobulbar";8820;OFTALMOLOGÍA;
1201039;3;"Pestañas, extirp. por electrocoagulación (cualquier número)";14740;OFTALMOLOGÍA;
1201040;3;"Puntos lagrimales; electrotermocoagulación";13280;OFTALMOLOGÍA;
1201041;3;"Sondaje vía lagrimal en niños (bajo anestesia general)";99010;OFTALMOLOGÍA;
1201045;;Paquimetría;27930;OFTALMOLOGÍA;
1202001;2;"Intubación vía lagrimal";46460;OFTALMOLOGÍA;
1202002;4;"Puntos lagrimales, plastía de";41420;OFTALMOLOGÍA;
1202003;4;"Reconstitución de canalículos";96490;OFTALMOLOGÍA;
1202004;2;"Absceso, vaciamiento y/o drenaje de saco y/o glándula lagrimal";21910;OFTALMOLOGÍA;
1202005;4;Dacriocistorrinostomía;127870;OFTALMOLOGÍA;
1202006;3;"Extirpación de saco y/o glándula lagrimal";57750;OFTALMOLOGÍA;
1202007;6;"Reconstitución vía lagrimal en ausencia del saco";183250;OFTALMOLOGÍA;
1202008;6;"Extirpación total o parcial de la glándula lagrimal";180440;OFTALMOLOGÍA;
1202009;6;"Tumor maligno del saco, trat. quir. completo";145730;OFTALMOLOGÍA;
1202010;2;"Absceso, trat. quir. párpado o ceja";21910;OFTALMOLOGÍA;
1202011;3;"Biopsia de párpado y/o anexos (proc. aut.)";30200;OFTALMOLOGÍA;
1202012;3;"Blefarochalasis, plastía de";56510;OFTALMOLOGÍA;
1202013;5;"Blefarofimosis, plastía de";116050;OFTALMOLOGÍA;
1202014;3;"Blefarorrafia con blefarotomía posterior";34510;OFTALMOLOGÍA;
1202015;3;Cantoplastía;45470;OFTALMOLOGÍA;
1202016;3;"Chalazión y otros tumores benignos (uno o más, unilateral), trat. quir. completo";37360;OFTALMOLOGÍA;
1202017;5;"Coloboma, plastía de";121880;OFTALMOLOGÍA;
1202018;4;"Ectropión, plastía de";73660;OFTALMOLOGÍA;
1202019;4;"Entropión, plastía de";73660;OFTALMOLOGÍA;
1202020;4;"Epicanto, plastía de";73660;OFTALMOLOGÍA;
1202021;5;"Ptosis, trat. quir.";117380;OFTALMOLOGÍA;
1202022;3;"Quiste dermoide de la cola de la ceja, resec. plástica";38190;OFTALMOLOGÍA;
1202023;5;"Tumor maligno de párpado o ceja, trat. quir. completo";104280;OFTALMOLOGÍA;
1202024;3;"Xantelasma, trat. quir.";31260;OFTALMOLOGÍA;
1202071;3;"Herida o dehiscencia de sutura de párpado, reparación";44080;OFTALMOLOGÍA;
1202080;6;"Tratamiento quirúrgico ptosis de la ceja";137740;OFTALMOLOGÍA;
1202025;4;"Herida o dehiscencia de la conjuntiva, sutura de (proc. aut.)";63380;OFTALMOLOGÍA;
1202026;4;"Pterigión y/o pseudopterigión o su recidiva, extirpación";72800;OFTALMOLOGÍA;
1202027;5;"Simbléfaron, resección de adherencias y plastía de";71670;OFTALMOLOGÍA;
1202028;4;"Extirpación de tumor benigno de la conjuntiva";44240;OFTALMOLOGÍA;
1202029;4;"Absceso orbitario, trat. quir.";42190;OFTALMOLOGÍA;
1202030;7;"Corrección de cavidad anoftálmica trat. completo";188150;OFTALMOLOGÍA;
