[2025-10-29 12:19:19] L2 codF:'0101001'->101001 | valor:'7.290'->7290
[2025-10-29 12:19:19] L1783 valor:'3.360'->3360 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1784 valor:'3.700'->3700 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1785 valor:'3.700'->3700 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1786 valor:'1.830.400'->1830400 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1787 valor:'89.970'->89970 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1788 valor:'28.450'->28450 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1789 valor:'37.470'->37470 | tipo:Normalizado | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1790 valor:'49.280'->49280 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1791 valor:'59.400'->59400 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1792 valor:'63.300'->63300 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1793 valor:'6.320'->6320 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1794 valor:'15.170'->15170 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1795 valor:'14.740'->14740 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1796 valor:'22.070'->22070 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1797 valor:'44.110'->44110 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1798 valor:'7.720'->7720 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1799 valor:'28.590'->28590 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1800 valor:'22.070'->22070 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1801 valor:'15.210'->15210 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1802 valor:'22.070'->22070 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1803 valor:'21.810'->21810 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1804 valor:'64.570'->64570 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1805 valor:'28.590'->28590 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1806 valor:'9.330'->9330 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1807 valor:'9.530'->9530 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1808 valor:'3.040'->3040 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1809 valor:'3.120'->3120 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1810 valor:'18.140'->18140 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1811 valor:'7.520'->7520 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1812 valor:'62.280'->62280 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1813 valor:'45.460'->45460 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1814 valor:'25.960'->25960 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1815 valor:'3.880'->3880 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1816 valor:'50.760'->50760 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1817 valor:'88.020'->88020 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1818 valor:'22.630'->22630 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1819 valor:'68.120'->68120 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1820 valor:'29.460'->29460 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1821 valor:'30.310'->30310 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1822 atencion:>100 -> trunc | valor:'23.670'->23670 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1823 valor:'20.750'->20750 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1824 valor:'33.720'->33720 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1825 valor:'21.590'->21590 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1826 valor:'199.960'->199960 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1827 valor:'184.900'->184900 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1828 valor:'29.720'->29720 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1829 valor:'46.840'->46840 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1830 valor:'88.290'->88290 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1831 valor:'110.440'->110440 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1832 valor:'145.340'->145340 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1833 valor:'165.220'->165220 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1834 valor:'102.080'->102080 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1835 valor:'98.890'->98890 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1836 valor:'64.390'->64390 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1837 valor:'70.050'->70050 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1838 valor:'55.340'->55340 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1839 valor:'47.450'->47450 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1840 valor:'113.250'->113250 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L1841 valor:'541.840'->541840
[2025-10-29 12:19:19] L1842 valor:'595.380'->595380
[2025-10-29 12:19:19] L1843 valor:'609.580'->609580
[2025-10-29 12:19:19] L1844 valor:'635.620'->635620
[2025-10-29 12:19:19] L1845 atencion:>100 -> trunc | valor:'677.300'->677300
[2025-10-29 12:19:19] L1846 atencion:>100 -> trunc | valor:'744.460'->744460
[2025-10-29 12:19:19] L1847 atencion:>100 -> trunc | valor:'211.010'->211010
[2025-10-29 12:19:19] L1848 valor:'229.330'->229330
[2025-10-29 12:19:19] L1849 valor:'267.910'->267910
[2025-10-29 12:19:19] L1850 valor:'402.180'->402180
[2025-10-29 12:19:19] L1851 valor:'297.890'->297890
[2025-10-29 12:19:19] L1852 valor:'229.330'->229330
[2025-10-29 12:19:19] L1853 valor:'339.220'->339220
[2025-10-29 12:19:19] L1854 valor:'453.940'->453940
[2025-10-29 12:19:19] L1855 valor:'512.080'->512080
[2025-10-29 12:19:19] L1856 valor:'312.060'->312060
[2025-10-29 12:19:19] L1857 valor:'2.556.030'->2556030
[2025-10-29 12:19:19] L1858 valor:'3.322.830'->3322830
[2025-10-29 12:19:19] L1859 valor:'201.730'->201730
[2025-10-29 12:19:19] L1860 valor:'274.130'->274130
[2025-10-29 12:19:19] L1861 valor:'243.120'->243120
[2025-10-29 12:19:19] L1862 valor:'495.280'->495280
[2025-10-29 12:19:19] L1863 valor:'427.030'->427030
[2025-10-29 12:19:19] L1864 valor:'488.350'->488350
[2025-10-29 12:19:19] L1865 valor:'630.950'->630950
[2025-10-29 12:19:19] L1866 valor:'630.950'->630950
[2025-10-29 12:19:19] L1867 atencion:>100 -> trunc | valor:'1.122.880'->1122880
[2025-10-29 12:19:19] L1868 valor:'373.700'->373700
[2025-10-29 12:19:19] L1869 valor:'356.500'->356500
[2025-10-29 12:19:19] L1870 valor:'506.840'->506840
[2025-10-29 12:19:19] L1871 atencion:Normalizada | valor:'437.860'->437860
[2025-10-29 12:19:19] L1872 valor:'243.120'->243120
[2025-10-29 12:19:19] L1873 valor:'316.060'->316060
[2025-10-29 12:19:19] L1874 valor:'339.490'->339490
[2025-10-29 12:19:19] L1875 valor:'575.400'->575400
[2025-10-29 12:19:19] L1876 valor:'748.040'->748040
[2025-10-29 12:19:19] L1877 valor:'1.041.250'->1041250
[2025-10-29 12:19:19] L1878 valor:'899.810'->899810
[2025-10-29 12:19:19] L1879 valor:'335.860'->335860
[2025-10-29 12:19:19] L1880 valor:'670.740'->670740
[2025-10-29 12:19:19] L1881 valor:'370.270'->370270
[2025-10-29 12:19:19] L1882 valor:'491.450'->491450
[2025-10-29 12:19:19] L1883 atencion:>100 -> trunc | valor:'397.840'->397840
[2025-10-29 12:19:19] L1884 valor:'459.950'->459950
[2025-10-29 12:19:19] L1885 valor:'229.330'->229330
[2025-10-29 12:19:19] L1886 valor:'522.870'->522870
[2025-10-29 12:19:19] L1887 valor:'339.220'->339220
[2025-10-29 12:19:19] L1888 valor:'631.720'->631720
[2025-10-29 12:19:19] L1889 valor:'658.600'->658600
[2025-10-29 12:19:19] L1890 valor:'211.010'->211010
[2025-10-29 12:19:19] L1891 valor:'710.030'->710030
[2025-10-29 12:19:19] L1892 valor:'613.440'->613440
[2025-10-29 12:19:19] L1893 valor:'335.860'->335860
[2025-10-29 12:19:19] L1894 valor:'453.940'->453940
[2025-10-29 12:19:19] L1895 valor:'546.600'->546600
[2025-10-29 12:19:19] L1896 valor:'390.950'->390950
[2025-10-29 12:19:19] L1897 valor:'737.570'->737570
[2025-10-29 12:19:19] L1898 valor:'398.820'->398820
[2025-10-29 12:19:19] L1899 valor:'1.180.340'->1180340
[2025-10-29 12:19:19] L1900 valor:'670.740'->670740
[2025-10-29 12:19:19] L1901 valor:'871.970'->871970
[2025-10-29 12:19:19] L1902 valor:'371.680'->371680
[2025-10-29 12:19:19] L1903 valor:'310.260'->310260
[2025-10-29 12:19:19] L1904 valor:'546.600'->546600
[2025-10-29 12:19:19] L1905 valor:'806.580'->806580
[2025-10-29 12:19:19] L1906 valor:'1.133.430'->1133430
[2025-10-29 12:19:19] L1907 valor:'455.510'->455510
[2025-10-29 12:19:19] L1908 valor:'578.040'->578040
[2025-10-29 12:19:19] L1909 valor:'282.630'->282630
[2025-10-29 12:19:19] L1910 valor:'367.420'->367420
[2025-10-29 12:19:19] L1911 valor:'436.610'->436610
[2025-10-29 12:19:19] L1912 valor:'400.180'->400180
[2025-10-29 12:19:19] L1913 valor:'335.860'->335860
[2025-10-29 12:19:19] L1914 atencion:>100 -> trunc | valor:'467.690'->467690
[2025-10-29 12:19:19] L1915 valor:'310.260'->310260
[2025-10-29 12:19:19] L1916 valor:'253.420'->253420
[2025-10-29 12:19:19] L1917 valor:'229.330'->229330
[2025-10-29 12:19:19] L1918 valor:'243.120'->243120
[2025-10-29 12:19:19] L1919 valor:'287.530'->287530
[2025-10-29 12:19:19] L1920 valor:'218.330'->218330
[2025-10-29 12:19:19] L1921 valor:'282.630'->282630
[2025-10-29 12:19:19] L1922 valor:'201.730'->201730
[2025-10-29 12:19:19] L1923 valor:'266.900'->266900
[2025-10-29 12:19:19] L1924 valor:'218.330'->218330
[2025-10-29 12:19:19] L1925 valor:'218.330'->218330
[2025-10-29 12:19:19] L1926 valor:'218.330'->218330
[2025-10-29 12:19:19] L1927 valor:'335.780'->335780
[2025-10-29 12:19:19] L1928 valor:'274.130'->274130
[2025-10-29 12:19:19] L1929 valor:'522.870'->522870
[2025-10-29 12:19:19] L1930 valor:'643.100'->643100
[2025-10-29 12:19:19] L1931 valor:'629.400'->629400
[2025-10-29 12:19:19] L1932 valor:'522.870'->522870
[2025-10-29 12:19:19] L1933 valor:'263.840'->263840
[2025-10-29 12:19:19] L1934 valor:'263.840'->263840
[2025-10-29 12:19:19] L1935 atencion:Normalizada | valor:'522.870'->522870
[2025-10-29 12:19:19] L1936 valor:'335.960'->335960
[2025-10-29 12:19:19] L1937 valor:'322.020'->322020
[2025-10-29 12:19:19] L1938 valor:'596.200'->596200
[2025-10-29 12:19:19] L1939 valor:'335.860'->335860
[2025-10-29 12:19:19] L1940 valor:'335.860'->335860
[2025-10-29 12:19:19] L1941 valor:'357.450'->357450
[2025-10-29 12:19:19] L1942 valor:'464.690'->464690
[2025-10-29 12:19:19] L1943 valor:'446.820'->446820
[2025-10-29 12:19:19] L1944 valor:'580.860'->580860
[2025-10-29 12:19:19] L1945 valor:'297.890'->297890
[2025-10-29 12:19:19] L1946 valor:'387.250'->387250
[2025-10-29 12:19:19] L1947 valor:'522.870'->522870
[2025-10-29 12:19:19] L1948 valor:'627.450'->627450
[2025-10-29 12:19:19] L1949 valor:'339.170'->339170
[2025-10-29 12:19:19] L1950 valor:'440.910'->440910
[2025-10-29 12:19:19] L1951 valor:'339.170'->339170
[2025-10-29 12:19:19] L1952 valor:'440.910'->440910
[2025-10-29 12:19:19] L1953 valor:'182.550'->182550
[2025-10-29 12:19:19] L1954 valor:'76.870'->76870
[2025-10-29 12:19:19] L1955 valor:'46.580'->46580
[2025-10-29 12:19:19] L1956 valor:'56.050'->56050
[2025-10-29 12:19:19] L1957 valor:'294.440'->294440
[2025-10-29 12:19:19] L1958 valor:'67.250'->67250
[2025-10-29 12:19:19] L1959 valor:'217.860'->217860
[2025-10-29 12:19:19] L1960 valor:'141.340'->141340
[2025-10-29 12:19:19] L1961 valor:'87.030'->87030
[2025-10-29 12:19:19] L1962 valor:'164.480'->164480
[2025-10-29 12:19:19] L1963 valor:'181.070'->181070
[2025-10-29 12:19:19] L1964 valor:'298.300'->298300
[2025-10-29 12:19:19] L1965 valor:'335.860'->335860
[2025-10-29 12:19:19] L1966 valor:'294.440'->294440
[2025-10-29 12:19:19] L1967 valor:'194.460'->194460
[2025-10-29 12:19:19] L1968 valor:'97.360'->97360
[2025-10-29 12:19:19] L1969 valor:'219.580'->219580
[2025-10-29 12:19:19] L1970 valor:'31.160'->31160
[2025-10-29 12:19:19] L1971 valor:'364.270'->364270
[2025-10-29 12:19:19] L1972 valor:'218.330'->218330
[2025-10-29 12:19:19] L1973 valor:'194.460'->194460
[2025-10-29 12:19:19] L1974 valor:'270.700'->270700
[2025-10-29 12:19:19] L1975 valor:'294.440'->294440
[2025-10-29 12:19:19] L1976 valor:'182.550'->182550
[2025-10-29 12:19:19] L1977 valor:'328.890'->328890
[2025-10-29 12:19:19] L1978 valor:'201.730'->201730
[2025-10-29 12:19:19] L1979 valor:'806.580'->806580
[2025-10-29 12:19:19] L1980 valor:'102.390'->102390
[2025-10-29 12:19:19] L1981 valor:'201.730'->201730
[2025-10-29 12:19:19] L1982 valor:'575.770'->575770
[2025-10-29 12:19:19] L1983 valor:'668.630'->668630
[2025-10-29 12:19:19] L1984 valor:'467.690'->467690
[2025-10-29 12:19:19] L1985 valor:'381.110'->381110
[2025-10-29 12:19:19] L1986 atencion:>100 -> trunc | valor:'206.880'->206880
[2025-10-29 12:19:19] L1987 valor:'151.330'->151330
[2025-10-29 12:19:19] L1988 valor:'156.840'->156840
[2025-10-29 12:19:19] L1989 valor:'773.770'->773770
[2025-10-29 12:19:19] L1990 valor:'629.400'->629400
[2025-10-29 12:19:19] L1991 valor:'440.580'->440580
[2025-10-29 12:19:19] L1992 atencion:>100 -> trunc | valor:'5.940'->5940
[2025-10-29 12:19:19] L1993 valor:'41.810'->41810
[2025-10-29 12:19:19] L1994 valor:'38.110'->38110
[2025-10-29 12:19:19] L1995 valor:'64.990'->64990
[2025-10-29 12:19:19] L1996 valor:'41.810'->41810
[2025-10-29 12:19:19] L1997 valor:'14.800'->14800
[2025-10-29 12:19:19] L1998 valor:'503.050'->503050
[2025-10-29 12:19:19] L1999 valor:'19.510'->19510
[2025-10-29 12:19:19] L2000 valor:'14.840'->14840
[2025-10-29 12:19:19] L2001 valor:'19.510'->19510
[2025-10-29 12:19:19] L2002 valor:'12.600'->12600
[2025-10-29 12:19:19] L2003 atencion:>100 -> trunc | valor:'67.570'->67570
[2025-10-29 12:19:19] L2004 atencion:Normalizada | valor:'13.030'->13030 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2005 valor:'12.310'->12310 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2006 valor:'46.700'->46700 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2007 valor:'8.800'->8800 | tipo:>30 -> trunc
[2025-10-29 12:19:19] L2008 valor:'10.240'->10240
[2025-10-29 12:19:19] L2009 valor:'8.350'->8350
[2025-10-29 12:19:19] L2010 atencion:Normalizada | atencion:>100 -> trunc | valor:'396.970'->396970
[2025-10-29 12:19:19] L2011 valor:'8.600'->8600
[2025-10-29 12:19:19] L2012 valor:'8.840'->8840
[2025-10-29 12:19:19] L2013 valor:'39.340'->39340
[2025-10-29 12:19:19] L2014 valor:'1.180.730'->1180730
[2025-10-29 12:19:19] L2015 valor:'536.300'->536300
[2025-10-29 12:19:19] L2016 valor:'81.690'->81690
[2025-10-29 12:19:19] L2017 valor:'76.440'->76440
[2025-10-29 12:19:19] L2018 valor:'961.200'->961200
[2025-10-29 12:19:19] L2019 valor:'669.310'->669310
[2025-10-29 12:19:19] L2020 valor:'178.900'->178900
[2025-10-29 12:19:19] L2021 valor:'364.560'->364560
[2025-10-29 12:19:19] L2022 valor:'668.860'->668860
[2025-10-29 12:19:19] L2023 valor:'923.860'->923860
[2025-10-29 12:19:19] L2024 valor:'898.830'->898830
[2025-10-29 12:19:19] L2025 valor:'497.950'->497950
[2025-10-29 12:19:19] L2026 valor:'616.990'->616990
[2025-10-29 12:19:19] L2027 atencion:Normalizada | atencion:>100 -> trunc | valor:'425.480'->425480
[2025-10-29 12:19:19] L2028 valor:'274.130'->274130
[2025-10-29 12:19:19] L2029 valor:'672.120'->672120
[2025-10-29 12:19:19] L2030 atencion:>100 -> trunc | valor:'672.120'->672120
[2025-10-29 12:19:19] L2031 valor:'349.630'->349630
[2025-10-29 12:19:19] L2032 atencion:Normalizada | valor:'315.080'->315080
[2025-10-29 12:19:19] L2033 atencion:Normalizada | valor:'439.170'->439170
[2025-10-29 12:19:19] L2034 valor:'425.480'->425480
[2025-10-29 12:19:19] L2035 valor:'467.690'->467690
[2025-10-29 12:19:19] L2036 valor:'390.950'->390950
[2025-10-29 12:19:19] L2037 valor:'563.360'->563360
[2025-10-29 12:19:19] L2038 valor:'404.780'->404780
[2025-10-29 12:19:19] L2039 valor:'305.170'->305170
[2025-10-29 12:19:19] L2040 valor:'616.990'->616990
[2025-10-29 12:19:19] L2041 atencion:>100 -> trunc | valor:'467.690'->467690
[2025-10-29 12:19:19] L2042 valor:'335.860'->335860
[2025-10-29 12:19:19] L2043 valor:'584.950'->584950
[2025-10-29 12:19:19] L2044 valor:'439.170'->439170
[2025-10-29 12:19:19] L2045 valor:'550.610'->550610
[2025-10-29 12:19:19] L2046 valor:'322.020'->322020
[2025-10-29 12:19:19] L2047 valor:'879.490'->879490
[2025-10-29 12:19:19] L2048 valor:'584.950'->584950
[2025-10-29 12:19:19] L2049 valor:'218.330'->218330
[2025-10-29 12:19:19] L2050 valor:'298.930'->298930
[2025-10-29 12:19:19] L2051 atencion:>100 -> trunc | valor:'218.330'->218330
[2025-10-29 12:19:19] L2052 valor:'425.450'->425450
[2025-10-29 12:19:19] L2053 valor:'328.890'->328890
[2025-10-29 12:19:19] L2054 atencion:>100 -> trunc | valor:'266.900'->266900
[2025-10-29 12:19:19] L2055 valor:'263.840'->263840
[2025-10-29 12:19:19] L2056 valor:'641.780'->641780
[2025-10-29 12:19:19] L2057 valor:'350.480'->350480
[2025-10-29 12:19:19] L2058 valor:'584.950'->584950
[2025-10-29 12:19:19] L2059 valor:'277.570'->277570
[2025-10-29 12:19:19] L2060 valor:'335.860'->335860
[2025-10-29 12:19:19] L2061 valor:'243.120'->243120
[2025-10-29 12:19:19] L2062 valor:'263.840'->263840
[2025-10-29 12:19:19] L2063 valor:'328.890'->328890
[2025-10-29 12:19:19] L2064 atencion:>100 -> trunc | valor:'312.590'->312590
[2025-10-29 12:19:19] L2065 valor:'157.790'->157790
[2025-10-29 12:19:19] L2066 atencion:>100 -> trunc | valor:'844.490'->844490
[2025-10-29 12:19:19] L2067 valor:'189.860'->189860
[2025-10-29 12:19:19] L2068 valor:'164.990'->164990
[2025-10-29 12:19:19] L2069 valor:'189.860'->189860
[2025-10-29 12:19:19] L2070 valor:'207.760'->207760
[2025-10-29 12:19:19] L2071 valor:'182.550'->182550
[2025-10-29 12:19:19] L2072 atencion:>100 -> trunc | valor:'342.660'->342660
[2025-10-29 12:19:19] L2073 valor:'377.160'->377160
[2025-10-29 12:19:19] L2074 atencion:>100 -> trunc | valor:'672.120'->672120
[2025-10-29 12:19:19] L2075 valor:'182.550'->182550
[2025-10-29 12:19:19] L2076 valor:'251.310'->251310
[2025-10-29 12:19:19] L2077 valor:'214.700'->214700
[2025-10-29 12:19:19] L2078 valor:'194.460'->194460
[2025-10-29 12:19:19] L2079 valor:'182.550'->182550
[2025-10-29 12:19:19] L2080 atencion:>100 -> trunc | valor:'182.550'->182550
[2025-10-29 12:19:19] L2081 valor:'182.550'->182550
[2025-10-29 12:19:19] L2082 valor:'182.550'->182550
[2025-10-29 12:19:19] L2083 valor:'182.550'->182550
[2025-10-29 12:19:19] L2084 valor:'226.550'->226550
[2025-10-29 12:19:19] L2085 atencion:>100 -> trunc | valor:'630.950'->630950
[2025-10-29 12:19:19] L2086 valor:'291.420'->291420
[2025-10-29 12:19:19] L2087 valor:'200.880'->200880
[2025-10-29 12:19:19] L2088 valor:'291.420'->291420
[2025-10-29 12:19:19] L2089 atencion:>100 -> trunc | valor:'182.550'->182550
[2025-10-29 12:19:19] L2090 atencion:Normalizada | atencion:>100 -> trunc | valor:'189.860'->189860
[2025-10-29 12:19:19] L2091 atencion:>100 -> trunc | valor:'182.550'->182550
[2025-10-29 12:19:19] L2092 atencion:>100 -> trunc | valor:'182.550'->182550
[2025-10-29 12:19:19] L2093 valor:'226.550'->226550
[2025-10-29 12:19:19] L2094 valor:'370.270'->370270
[2025-10-29 12:19:19] L2095 valor:'50.060'->50060
[2025-10-29 12:19:19] L2096 valor:'226.550'->226550
[2025-10-29 12:19:19] L2097 atencion:>100 -> trunc | valor:'189.860'->189860
[2025-10-29 12:19:19] L2098 atencion:Normalizada | valor:'200.880'->200880
[2025-10-29 12:19:19] L2099 valor:'37.550'->37550
[2025-10-29 12:19:19] L2100 valor:'374.140'->374140
[2025-10-29 12:19:19] L2101 valor:'9.200'->9200
[2025-10-29 12:19:19] L2102 valor:'39.160'->39160
[2025-10-29 12:19:19] L2103 valor:'12.620'->12620
[2025-10-29 12:19:19] L2104 valor:'26.360'->26360
[2025-10-29 12:19:19] L2105 valor:'5.150'->5150
[2025-10-29 12:19:19] L2106 atencion:>100 -> trunc | valor:'16.390'->16390
[2025-10-29 12:19:19] L2107 valor:'29.500'->29500
[2025-10-29 12:19:19] L2108 valor:'13.330'->13330
[2025-10-29 12:19:19] L2109 valor:'17.260'->17260
[2025-10-29 12:19:19] L2110 valor:'26.120'->26120
[2025-10-29 12:19:19] L2111 valor:'10.850'->10850
[2025-10-29 12:19:19] L2112 valor:'26.610'->26610
[2025-10-29 12:19:19] L2113 valor:'13.330'->13330
[2025-10-29 12:19:19] L2114 valor:'12.220'->12220
[2025-10-29 12:19:19] L2115 valor:'620.480'->620480
[2025-10-29 12:19:19] L2116 valor:'22.550'->22550
[2025-10-29 12:19:19] L2117 valor:'80.040'->80040
[2025-10-29 12:19:19] L2118 valor:'17.700'->17700
[2025-10-29 12:19:19] L2119 valor:'44.930'->44930
[2025-10-29 12:19:19] L2120 valor:'260.430'->260430
[2025-10-29 12:19:19] L2121 atencion:>100 -> trunc | valor:'470.640'->470640
[2025-10-29 12:19:19] L2122 atencion:>100 -> trunc | valor:'182.550'->182550
[2025-10-29 12:19:19] L2123 valor:'379.190'->379190
[2025-10-29 12:19:19] L2124 atencion:>100 -> trunc | valor:'193.930'->193930
[2025-10-29 12:19:19] L2125 valor:'773.110'->773110
[2025-10-29 12:19:19] L2126 valor:'742.960'->742960
[2025-10-29 12:19:19] L2127 valor:'983.220'->983220
[2025-10-29 12:19:19] L2128 valor:'1.346.210'->1346210
[2025-10-29 12:19:19] L2129 valor:'742.960'->742960
[2025-10-29 12:19:19] L2130 valor:'219.840'->219840
[2025-10-29 12:19:19] L2131 valor:'263.840'->263840
[2025-10-29 12:19:19] L2132 valor:'267.910'->267910
[2025-10-29 12:19:19] L2133 valor:'211.010'->211010
[2025-10-29 12:19:19] L2134 valor:'211.010'->211010
[2025-10-29 12:19:19] L2135 valor:'453.940'->453940
[2025-10-29 12:19:19] L2136 valor:'308.210'->308210
[2025-10-29 12:19:19] L2137 valor:'261.280'->261280
[2025-10-29 12:19:19] L2138 valor:'261.280'->261280
[2025-10-29 12:19:19] L2139 valor:'310.260'->310260
[2025-10-29 12:19:19] L2140 valor:'556.450'->556450
[2025-10-29 12:19:19] L2141 atencion:>100 -> trunc | valor:'301.340'->301340
[2025-10-29 12:19:19] L2142 atencion:Normalizada | valor:'182.550'->182550
[2025-10-29 12:19:19] L2143 valor:'977.350'->977350
[2025-10-29 12:19:19] L2144 valor:'466.780'->466780
[2025-10-29 12:19:19] L2145 atencion:>100 -> trunc | valor:'759.680'->759680
[2025-10-29 12:19:19] L2146 valor:'597.800'->597800
[2025-10-29 12:19:19] L2147 valor:'242.070'->242070
[2025-10-29 12:19:19] L2148 valor:'294.440'->294440
[2025-10-29 12:19:19] L2149 valor:'56.900'->56900
[2025-10-29 12:19:19] L2150 valor:'97.360'->97360
[2025-10-29 12:19:19] L2151 valor:'182.550'->182550
[2025-10-29 12:19:19] L2152 valor:'157.760'->157760
[2025-10-29 12:19:19] L2153 valor:'97.360'->97360
[2025-10-29 12:19:19] L2154 valor:'226.550'->226550
[2025-10-29 12:19:19] L2155 valor:'370.270'->370270
[2025-10-29 12:19:19] L2156 valor:'243.120'->243120
[2025-10-29 12:19:19] L2157 valor:'97.360'->97360
[2025-10-29 12:19:19] L2158 valor:'46.580'->46580
[2025-10-29 12:19:19] L2159 valor:'182.550'->182550
[2025-10-29 12:19:19] L2160 valor:'556.490'->556490
[2025-10-29 12:19:19] L2161 valor:'316.150'->316150
[2025-10-29 12:19:19] L2162 valor:'535.540'->535540
[2025-10-29 12:19:19] L2163 atencion:>100 -> trunc | valor:'862.130'->862130
[2025-10-29 12:19:19] L2164 valor:'862.130'->862130
[2025-10-29 12:19:19] L2165 valor:'745.690'->745690
[2025-10-29 12:19:19] L2166 valor:'862.130'->862130
[2025-10-29 12:19:19] L2167 valor:'148.320'->148320
[2025-10-29 12:19:19] L2168 valor:'142.420'->142420
[2025-10-29 12:19:19] L2169 valor:'61.570'->61570
[2025-10-29 12:19:19] L2170 atencion:>100 -> trunc | valor:'16.280'->16280
[2025-10-29 12:19:19] L2171 atencion:>100 -> trunc | valor:'20.660'->20660
[2025-10-29 12:19:19] L2172 atencion:>100 -> trunc | valor:'54.630'->54630
[2025-10-29 12:19:19] L2173 atencion:Normalizada | valor:'32.780'->32780
[2025-10-29 12:19:19] L2174 valor:'188.410'->188410
[2025-10-29 12:19:19] L2175 valor:'370.270'->370270
[2025-10-29 12:19:19] L2176 valor:'1.290'->1290
[2025-10-29 12:19:19] L2177 valor:'188.400'->188400
[2025-10-29 12:19:19] L2178 valor:'198.220'->198220
[2025-10-29 12:19:19] L2179 valor:'339.220'->339220
[2025-10-29 12:19:19] L2180 valor:'440.970'->440970
[2025-10-29 12:19:19] L2181 valor:'339.220'->339220
[2025-10-29 12:19:19] L2182 atencion:>100 -> trunc | valor:'440.970'->440970
[2025-10-29 12:19:19] L2183 valor:'100.470'->100470
[2025-10-29 12:19:19] L2184 valor:'191.090'->191090
[2025-10-29 12:19:19] L2185 valor:'189.950'->189950
[2025-10-29 12:19:19] L2186 valor:'155.640'->155640
[2025-10-29 12:19:19] L2187 valor:'49.330'->49330
[2025-10-29 12:19:19] L2188 valor:'155.640'->155640
[2025-10-29 12:19:19] L2189 valor:'32.940'->32940
[2025-10-29 12:19:19] L2190 valor:'201.120'->201120
[2025-10-29 12:19:19] L2191 valor:'285.730'->285730
[2025-10-29 12:19:19] L2192 valor:'201.120'->201120
[2025-10-29 12:19:19] L2193 valor:'313.190'->313190
[2025-10-29 12:19:19] L2194 valor:'213.770'->213770
